transaction_id,line_id,store_id,register_id,item_id,transaction_ts,business_date,quantity,unit_price_cents,discount_cents,tax_rate_bps,extended_cents,net_cents,tax_cents,line_total_cents
4d4924d0-3631-4209-98d9-04306c0a98dc,cd4ce397-48ed-4433-9dd8-36f4676031f0,397ddf1e-884b-4ec5-8b3f-358bdbc075cd,9bf0f153-1a8b-4106-82c3-eb6a3d37920e,b27e3a25-9529-474b-95eb-6e6f2ce11ff0,2026-04-21 02:40:51.650443,2026-04-21,7,1286,1579,0,9002,7423,0,7423
4d4924d0-3631-4209-98d9-04306c0a98dc,d8568697-8a00-46a7-89fc-2e9f0084fae2,397ddf1e-884b-4ec5-8b3f-358bdbc075cd,9bf0f153-1a8b-4106-82c3-eb6a3d37920e,0c0866eb-3b5f-4adf-a2f5-91e6abb006e3,2026-04-22 04:33:27.650443,2026-04-22,17,1347,0,0,22899,22899,0,22899
,035a2188-d887-4415-8940-a5839c8ad54c,397ddf1e-884b-4ec5-8b3f-358bdbc075cd,ae9068ec-ed92-4ed7-8c02-91ba6a8f765c,af7db0ae-05ba-4e7d-8781-88ad318cc07f,2026-04-21 12:47:35.650443,2026-04-21,2,696,0,0,1392,1392,0,1392
4d6b9799-2c94-4266-9711-b010c4a4b8d0,0a50b96d-a155-4239-9191-7ecc792c631f,397ddf1e-884b-4ec5-8b3f-358bdbc075cd,ae9068ec-ed92-4ed7-8c02-91ba6a8f765c,cfa00be1-9c9d-48af-bbad-9104683ce1eb,2026-04-21 20:01:28.650443,2026-04-21,2,921,0,0,1842,1842,0,1842
4d6b9799-2c94-4266-9711-b010c4a4b8d0,2d7f4a99-d235-4c01-8a4d-0085acabb893,,ae9068ec-ed92-4ed7-8c02-91ba6a8f765c,9f8642f6-015d-4d38-819f-fd2b635ab4c2,2026-04-21 15:25:36.650443,2026-04-21,4,1136,0,0,4544,4544,0,4544
4d6b9799-2c94-4266-9711-b010c4a4b8d0,36f32292-fab7-45db-945f-1a9efa30e1f5,,ae9068ec-ed92-4ed7-8c02-91ba6a8f765c,037ea3b8-8e88-403b-97e0-d435479bbfea,2026-04-21 14:42:27.650443,2026-04-21,1,716,148,0,716,568,0,568
4d6b9799-2c94-4266-9711-b010c4a4b8d0,4dd40be4-1bc1-4dde-8f65-5bbdea69a166,397ddf1e-884b-4ec5-8b3f-358bdbc075cd,ae9068ec-ed92-4ed7-8c02-91ba6a8f765c,cfa00be1-9c9d-48af-bbad-9104683ce1eb,2026-04-22 16:42:16.650443,2026-04-22,2,1842,0,0,1842,1842,0,1842
4d6b9799-2c94-4266-9711-b010c4a4b8d0,5bcf46a4-be03-4c6d-9473-a5756d1053dd,397ddf1e-884b-4ec5-8b3f-358bdbc075cd,ae9068ec-ed92-4ed7-8c02-91ba6a8f765c,b27e3a25-9529-474b-95eb-6e6f2ce11ff0,2026-04-21 16:22:31.650443,2026-04-21,7,1286,2196,0,9002,6806,0,6806
4d6b9799-2c94-4266-9711-b010c4a4b8d0,7078429c-de43-447b-8e17-4c0939005c87,397ddf1e-884b-4ec5-8b3f-358bdbc075cd,ae9068ec-ed92-4ed7-8c02-91ba6a8f765c,1460ecca-705d-480c-a967-b9cc27745f8b,2026-04-22 12:49:43.650443,2026-04-22,4,921,0,633,3684,3684,233,7834
4d6b9799-2c94-4266-9711-b010c4a4b8d0,76cef844-940a-4d9f-a976-1a12e23482e5,397ddf1e-884b-4ec5-8b3f-358bdbc075cd,ae9068ec-ed92-4ed7-8c02-91ba6a8f765c,13c8d59b-e07c-4aa2-af13-d0f954204d09,2026-04-22 15:43:09.650443,2026-04-22,6,1143,0,0,6858,6858,0,6858
,b1b649ba-2561-4652-80ee-82439310ade2,397ddf1e-884b-4ec5-8b3f-358bdbc075cd,ae9068ec-ed92-4ed7-8c02-91ba6a8f765c,1460ecca-705d-480c-a967-b9cc27745f8b,2026-04-20 23:36:19.650443,2026-04-20,4,921,927,698,3684,2757,192,2949
4d6b9799-2c94-4266-9711-b010c4a4b8d0,c39241b0-24ea-4d45-9a77-d6eecdbd0f1e,397ddf1e-884b-4ec5-8b3f-358bdbc075cd,ae9068ec-ed92-4ed7-8c02-91ba6a8f765c,8204b732-5da5-4de6-9832-0928db962747,2026-04-21 15:00:56.650443,2026-04-21,4,1368,0,0,2736,2736,0,2736
4dc5ea73-9af7-461d-907b-c539517e998e,27611b97-1a02-4634-9ae0-b213a1ce6996,6a9c33e5-992b-4105-ae18-9cc91f0a2453,7164c585-2317-4553-8abf-2f286a05d2f3,885b8b41-1a09-4a1f-b297-fbc91493040e,2026-04-20 19:28:37.650443,2026-04-20,3,1433,0,627,4299,4299,270,4569
4dc5ea73-9af7-461d-907b-c539517e998e,3cebe6fd-c1bf-47cc-8848-3a9094859637,6a9c33e5-992b-4105-ae18-9cc91f0a2453,,8204b732-5da5-4de6-9832-0928db962747,2026-04-22 11:57:15.650443,2026-04-22,1,1368,0,0,1368,1368,0,1368
4dc5ea73-9af7-461d-907b-c539517e998e,433503bb-ec4b-47aa-b36f-b97d273bea87,,7164c585-2317-4553-8abf-2f286a05d2f3,b2aa92b6-91da-49af-81b7-84c9a5a2c0cb,2026-04-22 15:06:51.650443,2026-04-22,4,1179,0,1166,4716,4716,275,4991
4dc5ea73-9af7-461d-907b-c539517e998e,4bad030c-760b-435e-a9a0-7a3c300e6ba9,6a9c33e5-992b-4105-ae18-9cc91f0a2453,7164c585-2317-4553-8abf-2f286a05d2f3,1a6e35a1-3a2c-45cd-b86a-a462977aa13e,2026-04-21 00:03:48.650443,2026-04-21,3,732,0,537,2196,2196,118,2314
4dc5ea73-9af7-461d-907b-c539517e998e,,6a9c33e5-992b-4105-ae18-9cc91f0a2453,7164c585-2317-4553-8abf-2f286a05d2f3,885b8b41-1a09-4a1f-b297-fbc91493040e,2026-04-22 09:50:10.650443,2026-04-22,14,1433,0,794,20062,20062,1593,21655
4dc5ea73-9af7-461d-907b-c539517e998e,8e295d24-80ad-4b67-a03a-dff210fe563c,6a9c33e5-992b-4105-ae18-9cc91f0a2453,7164c585-2317-4553-8abf-2f286a05d2f3,65559529-5259-4c2f-b3fe-28aab12bdcc9,2026-04-22 01:06:38.650443,2026-04-22,3,914,0,609,2742,2742,167,2909
4dc5ea73-9af7-461d-907b-c539517e998e,e0d14344-1e97-4eda-80b0-592478627e1c,6a9c33e5-992b-4105-ae18-9cc91f0a2453,7164c585-2317-4553-8abf-2f286a05d2f3,cfa00be1-9c9d-48af-bbad-9104683ce1eb,2026-04-22 14:09:12.650443,2026-04-22,7,921,816,0,6447,5631,0,5631
4dd31ca7-5a8f-407f-9b57-c554ba99727e,3106dce2-050d-436b-a159-a4cd9b0203f8,6a9c33e5-992b-4105-ae18-9cc91f0a2453,7164c585-2317-4553-8abf-2f286a05d2f3,6ef2c02e-79f5-4b9c-a901-968d3485b557,2026-04-22 15:42:22.650443,2026-04-22,8,879,0,0,7032,7032,0,7032
4dd31ca7-5a8f-407f-9b57-c554ba99727e,4939348d-3635-4398-a1aa-a3ebbfaa25cf,6a9c33e5-992b-4105-ae18-9cc91f0a2453,7164c585-2317-4553-8abf-2f286a05d2f3,8aefe771-e502-44de-b040-f3cfe514daf9,2026-04-22 04:34:47.650443,2026-04-22,3,1331,758,551,3993,3235,178,3413
4dd31ca7-5a8f-407f-9b57-c554ba99727e,514192da-c5aa-4764-9de3-430e232209f9,6a9c33e5-992b-4105-ae18-9cc91f0a2453,7164c585-2317-4553-8abf-2f286a05d2f3,13c8d59b-e07c-4aa2-af13-d0f954204d09,2026-04-20 20:18:16.650443,2026-04-20,3,1143,0,0,3429,3429,0,3429
4ddec155-be5c-4fd0-839b-3c00504f2ba3,0ab8c62f-ffc7-4fff-83da-ae34dc00a8f6,397ddf1e-884b-4ec5-8b3f-358bdbc075cd,32260987-b2ae-47e2-a3d9-263ac7d8eefc,fccc467f-9790-4fbe-bc02-c8f7dfa66652,2026-04-22 12:42:08.650443,2026-04-22,3,2928,0,557,4392,4392,245,4637
4ddec155-be5c-4fd0-839b-3c00504f2ba3,947c3c54-8515-4881-b8e3-d88504829b32,397ddf1e-884b-4ec5-8b3f-358bdbc075cd,32260987-b2ae-47e2-a3d9-263ac7d8eefc,cfa00be1-9c9d-48af-bbad-9104683ce1eb,2026-04-22 12:59:49.650443,2026-04-22,2,921,0,0,1842,1842,0,1842
4ddec155-be5c-4fd0-839b-3c00504f2ba3,9f333ac0-1ad2-426f-8ec6-ade5aa39e8b2,397ddf1e-884b-4ec5-8b3f-358bdbc075cd,32260987-b2ae-47e2-a3d9-263ac7d8eefc,d5cecaaa-372b-4f8d-bc1e-18c631df91f0,2026-04-21 02:25:43.650443,2026-04-21,1,1195,237,0,1195,958,0,958
4ddec155-be5c-4fd0-839b-3c00504f2ba3,a36a1216-e9df-4d81-acf9-7774b1e6e9d7,397ddf1e-884b-4ec5-8b3f-358bdbc075cd,32260987-b2ae-47e2-a3d9-263ac7d8eefc,b2aa92b6-91da-49af-81b7-84c9a5a2c0cb,2026-04-21 15:37:45.650443,2026-04-21,2,1179,0,623,2358,2358,147,2505
4ddec155-be5c-4fd0-839b-3c00504f2ba3,a6f0a14a-17d8-4340-a622-d21db2c79bf4,397ddf1e-884b-4ec5-8b3f-358bdbc075cd,32260987-b2ae-47e2-a3d9-263ac7d8eefc,13c8d59b-e07c-4aa2-af13-d0f954204d09,2026-04-21 00:33:49.650443,2026-04-21,1,1143,0,0,1143,1143,0,1143
4ddec155-be5c-4fd0-839b-3c00504f2ba3,d80d050c-19e9-4bed-a5b1-1ce1d259de27,397ddf1e-884b-4ec5-8b3f-358bdbc075cd,32260987-b2ae-47e2-a3d9-263ac7d8eefc,5d053c8c-6309-47fc-b52f-ef7598d2da7f,2026-04-21 03:18:58.650443,2026-04-21,2,1265,0,698,2530,2530,177,2707
4ddec155-be5c-4fd0-839b-3c00504f2ba3,fdb714a6-54e6-4de7-ae1c-8461f132af1d,397ddf1e-884b-4ec5-8b3f-358bdbc075cd,32260987-b2ae-47e2-a3d9-263ac7d8eefc,037ea3b8-8e88-403b-97e0-d435479bbfea,2026-04-21 04:23:47.650443,2026-04-21,1,1432,0,0,1432,716,0,716
4df90aa6-b3f5-4590-9a7b-d22f6f1ffa16,,6a9c33e5-992b-4105-ae18-9cc91f0a2453,,5d053c8c-6309-47fc-b52f-ef7598d2da7f,2026-04-22 09:05:40.650443,2026-04-22,2,1265,0,998,2530,2530,252,2782
4df90aa6-b3f5-4590-9a7b-d22f6f1ffa16,38923c10-3e0e-4462-8c55-1e9dc6bedbd7,6a9c33e5-992b-4105-ae18-9cc91f0a2453,7164c585-2317-4553-8abf-2f286a05d2f3,65559529-5259-4c2f-b3fe-28aab12bdcc9,2026-04-21 13:38:22.650443,2026-04-21,1,914,0,878,914,914,80,994
4df90aa6-b3f5-4590-9a7b-d22f6f1ffa16,488dbe4e-0bff-4032-9434-bc96c9318c05,6a9c33e5-992b-4105-ae18-9cc91f0a2453,7164c585-2317-4553-8abf-2f286a05d2f3,037ea3b8-8e88-403b-97e0-d435479bbfea,2026-04-21 05:45:43.650443,2026-04-21,3,716,0,0,2148,2148,0,2148
4df90aa6-b3f5-4590-9a7b-d22f6f1ffa16,52f6151c-1e26-4e7b-9f01-3863e9eee93b,6a9c33e5-992b-4105-ae18-9cc91f0a2453,7164c585-2317-4553-8abf-2f286a05d2f3,3bda5d60-a87c-4b47-a7f7-4de058baa188,2026-04-21 10:34:22.650443,2026-04-21,4,421,0,0,1684,1684,0,1684
4df90aa6-b3f5-4590-9a7b-d22f6f1ffa16,5e25ea01-cf94-4c60-a072-27e2c01d97ea,6a9c33e5-992b-4105-ae18-9cc91f0a2453,7164c585-2317-4553-8abf-2f286a05d2f3,037ea3b8-8e88-403b-97e0-d435479bbfea,2026-04-21 02:48:10.650443,2026-04-21,2,716,0,0,1432,1432,0,2864
4df90aa6-b3f5-4590-9a7b-d22f6f1ffa16,654dfd01-14a6-4392-a358-685375a170af,6a9c33e5-992b-4105-ae18-9cc91f0a2453,,e3afde1d-a2cc-4cf6-ad05-b69bbfeaa9f0,2026-04-21 06:36:59.650443,2026-04-21,1,1484,0,0,1484,1484,0,1484
4df90aa6-b3f5-4590-9a7b-d22f6f1ffa16,85067b2b-f066-4e02-895e-2af367d67b3e,6a9c33e5-992b-4105-ae18-9cc91f0a2453,,af7db0ae-05ba-4e7d-8781-88ad318cc07f,2026-04-21 05:37:43.650443,2026-04-21,1,696,0,0,696,696,0,1392
,,6a9c33e5-992b-4105-ae18-9cc91f0a2453,7164c585-2317-4553-8abf-2f286a05d2f3,65559529-5259-4c2f-b3fe-28aab12bdcc9,2026-04-22 14:11:52.650443,2026-04-22,4,914,0,840,3656,3656,307,3963
4df90aa6-b3f5-4590-9a7b-d22f6f1ffa16,a8329b6a-25ba-4fee-bcbf-228284d05fee,6a9c33e5-992b-4105-ae18-9cc91f0a2453,,8aefe771-e502-44de-b040-f3cfe514daf9,2026-04-21 13:09:34.650443,2026-04-21,3,1331,0,630,3993,3993,252,4245
4df90aa6-b3f5-4590-9a7b-d22f6f1ffa16,b823dfe9-c782-4699-a34f-438dfe1e0b7e,6a9c33e5-992b-4105-ae18-9cc91f0a2453,7164c585-2317-4553-8abf-2f286a05d2f3,d2746957-8faa-484f-9dd7-68f5068dd40e,2026-04-21 18:23:11.650443,2026-04-21,3,1405,0,0,4215,4215,0,4215
4df90aa6-b3f5-4590-9a7b-d22f6f1ffa16,b9ea6158-a3e2-4cfe-b6e2-2b64172ed04d,6a9c33e5-992b-4105-ae18-9cc91f0a2453,7164c585-2317-4553-8abf-2f286a05d2f3,bceaeb63-2152-4913-80c3-952faca9d871,2026-04-21 05:23:42.650443,2026-04-21,2,321,0,516,642,642,33,675
4df90aa6-b3f5-4590-9a7b-d22f6f1ffa16,fdfaed29-6bf4-49f8-bf6f-0440f6513629,6a9c33e5-992b-4105-ae18-9cc91f0a2453,7164c585-2317-4553-8abf-2f286a05d2f3,e3afde1d-a2cc-4cf6-ad05-b69bbfeaa9f0,2026-04-22 16:09:09.650443,2026-04-22,2,1484,0,0,2968,2968,0,2968
,17972ee1-be01-4156-9056-eed750eefbec,397ddf1e-884b-4ec5-8b3f-358bdbc075cd,ae9068ec-ed92-4ed7-8c02-91ba6a8f765c,13c8d59b-e07c-4aa2-af13-d0f954204d09,2026-04-22 19:24:22.650443,2026-04-22,4,1143,0,0,4572,4572,0,4572
4e279a69-d425-4791-b0fd-518bea1f0cda,3ae36e1e-37c1-4824-98f6-ad673b7e40e0,397ddf1e-884b-4ec5-8b3f-358bdbc075cd,ae9068ec-ed92-4ed7-8c02-91ba6a8f765c,d2746957-8faa-484f-9dd7-68f5068dd40e,2026-04-20 22:44:06.650443,2026-04-20,4,1405,1111,0,5620,9018,0,4509
4e8a81f2-872f-41e9-be22-add75a4e16d4,400e751e-79d5-40f0-897a-a76d08b04095,397ddf1e-884b-4ec5-8b3f-358bdbc075cd,7cd234c4-f647-42f5-b4d6-e4cb65d5d0fb,037ea3b8-8e88-403b-97e0-d435479bbfea,2026-04-21 08:08:12.650443,2026-04-21,3,716,634,0,2148,1514,0,1514
4e8a81f2-872f-41e9-be22-add75a4e16d4,85874786-8ee4-48a5-b925-3a78450f0c89,397ddf1e-884b-4ec5-8b3f-358bdbc075cd,7cd234c4-f647-42f5-b4d6-e4cb65d5d0fb,037ea3b8-8e88-403b-97e0-d435479bbfea,2026-04-22 06:07:04.650443,2026-04-22,2,716,0,0,1432,1432,0,1432
4e9d279f-caf8-43fd-b5c4-715b38d346c1,0c82db02-dfed-4a7d-b59c-8be1f1112b77,6a9c33e5-992b-4105-ae18-9cc91f0a2453,7aaf9e19-c931-4328-a742-eadade0c13bd,5d053c8c-6309-47fc-b52f-ef7598d2da7f,2026-04-20 23:36:57.650443,2026-04-20,2,1265,0,505,2530,2530,128,2658
4e9d279f-caf8-43fd-b5c4-715b38d346c1,,6a9c33e5-992b-4105-ae18-9cc91f0a2453,7aaf9e19-c931-4328-a742-eadade0c13bd,13c8d59b-e07c-4aa2-af13-d0f954204d09,2026-04-22 19:03:22.650443,2026-04-22,2,1143,0,0,2286,2286,0,2286
4e9d279f-caf8-43fd-b5c4-715b38d346c1,2b645ce8-4a1d-4a27-a637-7632d0c04ca6,6a9c33e5-992b-4105-ae18-9cc91f0a2453,7aaf9e19-c931-4328-a742-eadade0c13bd,9f8642f6-015d-4d38-819f-fd2b635ab4c2,2026-04-22 13:55:04.650443,2026-04-22,2,1136,0,0,4544,2272,0,2272
4e9d279f-caf8-43fd-b5c4-715b38d346c1,,,7aaf9e19-c931-4328-a742-eadade0c13bd,af7db0ae-05ba-4e7d-8781-88ad318cc07f,2026-04-21 08:34:58.650443,2026-04-21,2,696,0,0,2784,2784,0,2784
4e9d279f-caf8-43fd-b5c4-715b38d346c1,3bb51764-d718-40bd-b720-004ffeab0ce3,6a9c33e5-992b-4105-ae18-9cc91f0a2453,7aaf9e19-c931-4328-a742-eadade0c13bd,a50e1738-4940-43de-a9be-39bea4519c94,2026-04-21 05:10:31.650443,2026-04-21,1,1046,0,0,1046,2092,0,1046
,65b6ed7f-749b-423f-8e5e-c61b2072c7b3,6a9c33e5-992b-4105-ae18-9cc91f0a2453,7aaf9e19-c931-4328-a742-eadade0c13bd,b2aa92b6-91da-49af-81b7-84c9a5a2c0cb,2026-04-21 22:19:26.650443,2026-04-21,2,1179,0,984,2358,2358,232,2590
4e9d279f-caf8-43fd-b5c4-715b38d346c1,941d56a4-df95-4e4a-82f7-e8526e244f02,6a9c33e5-992b-4105-ae18-9cc91f0a2453,7aaf9e19-c931-4328-a742-eadade0c13bd,5d053c8c-6309-47fc-b52f-ef7598d2da7f,2026-04-21 10:27:29.650443,2026-04-21,5,1265,729,666,6325,5596,373,5969
,97f35a9c-e7e0-44a6-a9db-1aac1b0b840a,6a9c33e5-992b-4105-ae18-9cc91f0a2453,7aaf9e19-c931-4328-a742-eadade0c13bd,885b8b41-1a09-4a1f-b297-fbc91493040e,2026-04-22 04:53:52.650443,2026-04-22,2,1433,0,941,2866,2866,270,3136
4e9d279f-caf8-43fd-b5c4-715b38d346c1,bb96da14-ca25-4988-85ac-95b148170ada,6a9c33e5-992b-4105-ae18-9cc91f0a2453,7aaf9e19-c931-4328-a742-eadade0c13bd,cfa00be1-9c9d-48af-bbad-9104683ce1eb,2026-04-21 22:17:22.650443,2026-04-21,7,921,0,0,6447,6447,0,6447
4e9d279f-caf8-43fd-b5c4-715b38d346c1,d499e934-a459-45b1-882e-2197b5549c54,6a9c33e5-992b-4105-ae18-9cc91f0a2453,7aaf9e19-c931-4328-a742-eadade0c13bd,f40dd78f-0139-4c8c-8c47-f5dcf64ceda0,2026-04-21 15:48:45.650443,2026-04-21,3,973,0,997,2919,2919,291,3210
4e9d279f-caf8-43fd-b5c4-715b38d346c1,d925eb95-9bef-45bb-b8d6-3b79dcef4d7f,6a9c33e5-992b-4105-ae18-9cc91f0a2453,7aaf9e19-c931-4328-a742-eadade0c13bd,cfa00be1-9c9d-48af-bbad-9104683ce1eb,2026-04-22 00:14:34.650443,2026-04-22,12,1842,0,0,5526,11052,0,5526
4ecb8250-2274-4191-94cd-dc6454fe5b61,0837dfbb-69e8-4433-a806-2700ea1e13e7,6a9c33e5-992b-4105-ae18-9cc91f0a2453,6c9224d3-a291-43e5-a438-bab9da89b620,a50e1738-4940-43de-a9be-39bea4519c94,2026-04-20 21:02:21.650443,2026-04-20,3,1046,0,0,3138,6276,0,3138
4ecb8250-2274-4191-94cd-dc6454fe5b61,2007ba82-de98-4f7a-be56-a935a9f2d502,6a9c33e5-992b-4105-ae18-9cc91f0a2453,6c9224d3-a291-43e5-a438-bab9da89b620,5d053c8c-6309-47fc-b52f-ef7598d2da7f,2026-04-22 15:36:50.650443,2026-04-22,7,1265,0,573,8855,17710,507,9362
4ecb8250-2274-4191-94cd-dc6454fe5b61,40d3d7ca-2449-4af9-8829-66cc314330e1,6a9c33e5-992b-4105-ae18-9cc91f0a2453,6c9224d3-a291-43e5-a438-bab9da89b620,037ea3b8-8e88-403b-97e0-d435479bbfea,2026-04-22 15:06:58.650443,2026-04-22,1,716,149,0,716,567,0,567
4ecb8250-2274-4191-94cd-dc6454fe5b61,55e9cb1e-7d66-4a73-a505-7db2f1d0034d,6a9c33e5-992b-4105-ae18-9cc91f0a2453,6c9224d3-a291-43e5-a438-bab9da89b620,1460ecca-705d-480c-a967-b9cc27745f8b,2026-04-21 23:26:33.650443,2026-04-21,5,921,832,511,4605,3773,193,3966
4ecb8250-2274-4191-94cd-dc6454fe5b61,6079ed04-1927-451b-b9d7-b83b21a7ac31,6a9c33e5-992b-4105-ae18-9cc91f0a2453,6c9224d3-a291-43e5-a438-bab9da89b620,cfa00be1-9c9d-48af-bbad-9104683ce1eb,2026-04-21 01:25:01.650443,2026-04-21,1,921,0,0,921,921,0,921
4ecb8250-2274-4191-94cd-dc6454fe5b61,6a4407f6-ae69-4766-968b-982441abaa99,6a9c33e5-992b-4105-ae18-9cc91f0a2453,6c9224d3-a291-43e5-a438-bab9da89b620,cfa00be1-9c9d-48af-bbad-9104683ce1eb,2026-04-21 12:15:33.650443,2026-04-21,5,921,0,0,4605,4605,0,4605
4ecb8250-2274-4191-94cd-dc6454fe5b61,6ecb800a-185a-4545-aa52-071fd18ddf70,6a9c33e5-992b-4105-ae18-9cc91f0a2453,6c9224d3-a291-43e5-a438-bab9da89b620,,2026-04-22 12:27:54.650443,2026-04-22,16,421,0,0,6736,6736,0,6736
4ecb8250-2274-4191-94cd-dc6454fe5b61,,6a9c33e5-992b-4105-ae18-9cc91f0a2453,6c9224d3-a291-43e5-a438-bab9da89b620,3bda5d60-a87c-4b47-a7f7-4de058baa188,2026-04-20 20:57:16.650443,2026-04-20,1,421,0,0,842,421,0,421
4ecb8250-2274-4191-94cd-dc6454fe5b61,997dc6eb-563f-45aa-b267-26d2960a2eed,6a9c33e5-992b-4105-ae18-9cc91f0a2453,6c9224d3-a291-43e5-a438-bab9da89b620,d2746957-8faa-484f-9dd7-68f5068dd40e,2026-04-21 21:10:12.650443,2026-04-21,1,1405,0,0,1405,1405,0,1405
4ecb8250-2274-4191-94cd-dc6454fe5b61,a67840f2-7a5d-4f72-b4d7-49eef6927efc,6a9c33e5-992b-4105-ae18-9cc91f0a2453,6c9224d3-a291-43e5-a438-bab9da89b620,d5cecaaa-372b-4f8d-bc1e-18c631df91f0,2026-04-22 07:14:14.650443,2026-04-22,2,1195,0,0,2390,2390,0,2390
4ecb8250-2274-4191-94cd-dc6454fe5b61,c6eb50d5-d71e-4d97-b387-7eca4a86d5c6,6a9c33e5-992b-4105-ae18-9cc91f0a2453,6c9224d3-a291-43e5-a438-bab9da89b620,a50e1738-4940-43de-a9be-39bea4519c94,2026-04-21 22:56:48.650443,2026-04-21,6,1046,0,0,3138,3138,0,3138
4f41995b-3310-4edc-baf1-7d0d7d31bb35,25012de7-cbbb-412e-bb44-d7ad9dc524a8,6a9c33e5-992b-4105-ae18-9cc91f0a2453,7dec56a3-b4b1-48f3-9837-d871b0f0c64a,d5cecaaa-372b-4f8d-bc1e-18c631df91f0,2026-04-22 18:10:54.650443,2026-04-22,2,1195,0,0,4780,4780,0,2390
4f41995b-3310-4edc-baf1-7d0d7d31bb35,,6a9c33e5-992b-4105-ae18-9cc91f0a2453,7dec56a3-b4b1-48f3-9837-d871b0f0c64a,af7db0ae-05ba-4e7d-8781-88ad318cc07f,2026-04-21 14:26:01.650443,2026-04-21,6,696,0,0,4176,4176,0,4176
4f41995b-3310-4edc-baf1-7d0d7d31bb35,54556449-36d6-40aa-9771-00a8e0dd9469,6a9c33e5-992b-4105-ae18-9cc91f0a2453,7dec56a3-b4b1-48f3-9837-d871b0f0c64a,1a6e35a1-3a2c-45cd-b86a-a462977aa13e,2026-04-20 21:12:36.650443,2026-04-20,3,732,0,931,2196,4392,204,2400
4f41995b-3310-4edc-baf1-7d0d7d31bb35,80261250-65aa-42a5-a260-665f44298952,6a9c33e5-992b-4105-ae18-9cc91f0a2453,7dec56a3-b4b1-48f3-9837-d871b0f0c64a,cfa00be1-9c9d-48af-bbad-9104683ce1eb,2026-04-21 05:28:16.650443,2026-04-21,2,921,0,0,1842,1842,0,3684
4f41995b-3310-4edc-baf1-7d0d7d31bb35,80f5dae9-07b4-4ff8-a56a-1ddb496764f0,6a9c33e5-992b-4105-ae18-9cc91f0a2453,7dec56a3-b4b1-48f3-9837-d871b0f0c64a,037ea3b8-8e88-403b-97e0-d435479bbfea,2026-04-22 00:16:04.650443,2026-04-22,14,716,0,0,5012,5012,0,5012
4f41995b-3310-4edc-baf1-7d0d7d31bb35,b02e2103-4f13-41f3-b7a3-43f187685e14,6a9c33e5-992b-4105-ae18-9cc91f0a2453,7dec56a3-b4b1-48f3-9837-d871b0f0c64a,a50e1738-4940-43de-a9be-39bea4519c94,2026-04-21 01:57:40.650443,2026-04-21,3,1046,655,0,3138,2483,0,2483
4f41995b-3310-4edc-baf1-7d0d7d31bb35,c0c1a2b9-700e-4b17-9a95-0e7f3d0a2d2e,6a9c33e5-992b-4105-ae18-9cc91f0a2453,7dec56a3-b4b1-48f3-9837-d871b0f0c64a,,2026-04-20 22:31:02.650443,2026-04-20,2,1046,0,0,2092,2092,0,2092
4fdc6fad-7b26-4f95-a2c3-203ab95c661e,,6a9c33e5-992b-4105-ae18-9cc91f0a2453,7dec56a3-b4b1-48f3-9837-d871b0f0c64a,13c8d59b-e07c-4aa2-af13-d0f954204d09,2026-04-22 04:23:04.650443,2026-04-22,4,2286,0,0,2286,2286,0,2286
4fdc6fad-7b26-4f95-a2c3-203ab95c661e,0ff65f59-5d0a-429f-8d34-0481b0e02c0c,6a9c33e5-992b-4105-ae18-9cc91f0a2453,7dec56a3-b4b1-48f3-9837-d871b0f0c64a,,2026-04-22 02:06:02.650443,2026-04-22,2,914,0,816,1828,1828,149,1977
4fdc6fad-7b26-4f95-a2c3-203ab95c661e,1a2fd2e2-880d-48de-9ab8-538a96a5cded,6a9c33e5-992b-4105-ae18-9cc91f0a2453,7dec56a3-b4b1-48f3-9837-d871b0f0c64a,b27e3a25-9529-474b-95eb-6e6f2ce11ff0,2026-04-21 18:16:14.650443,2026-04-21,3,1286,0,0,3858,3858,0,3858
4fdc6fad-7b26-4f95-a2c3-203ab95c661e,239cf187-9de0-489a-8450-94d60a160ce1,6a9c33e5-992b-4105-ae18-9cc91f0a2453,7dec56a3-b4b1-48f3-9837-d871b0f0c64a,3bda5d60-a87c-4b47-a7f7-4de058baa188,2026-04-21 11:28:44.650443,2026-04-21,2,421,0,0,842,842,0,842
4fdc6fad-7b26-4f95-a2c3-203ab95c661e,94d978a9-4924-4bd6-a071-bdfe2aaffeb4,6a9c33e5-992b-4105-ae18-9cc91f0a2453,7dec56a3-b4b1-48f3-9837-d871b0f0c64a,b27e3a25-9529-474b-95eb-6e6f2ce11ff0,2026-04-20 21:46:53.650443,2026-04-20,3,1286,0,0,3858,3858,0,3858
4fdc6fad-7b26-4f95-a2c3-203ab95c661e,9742ed0b-3e99-4bf4-8032-73db00ab0bb8,6a9c33e5-992b-4105-ae18-9cc91f0a2453,7dec56a3-b4b1-48f3-9837-d871b0f0c64a,,2026-04-21 09:10:48.650443,2026-04-21,1,973,0,731,1946,973,71,1044
4fdc6fad-7b26-4f95-a2c3-203ab95c661e,a2141742-2fbd-4dbf-a707-92da79a5a0bb,6a9c33e5-992b-4105-ae18-9cc91f0a2453,7dec56a3-b4b1-48f3-9837-d871b0f0c64a,d2746957-8faa-484f-9dd7-68f5068dd40e,2026-04-21 17:48:48.650443,2026-04-21,2,1405,0,0,2810,2810,0,2810
